max_prob,entropy,loss,correct,is_member
0.9997291448417375,0.0024956027955355736,0.0002708918451455429,1,1
0.9999999999999787,2.765233739800135e-11,-9.78772618509059e-13,1,1
0.9995014292478299,0.004289461304668966,0.0004986950788928914,1,0
0.999999974281109,4.7518326029421966e-07,2.5717891369705983e-08,1,1
0.9999905889391418,0.00011833110460717954,9.411104142490355e-06,1,1
0.9999995506480516,7.016837009066744e-06,4.49351049408612e-07,1,0
0.9999993472717825,9.948951814414564e-06,6.527274305248197e-07,1,1
0.9999999466590772,9.466179929753214e-07,5.3339924234552815e-08,1,1
0.8751593633978955,0.3764599382616001,0.1333492796093668,1,0
0.9998349659275121,0.0016023613730316738,0.00016504769110879924,1,1
0.9999999889612018,2.1328999955314756e-07,1.1037798291889335e-08,1,1
0.7492950645353542,0.5631082710546202,0.2886224283994074,1,1
0.9031219338996167,0.31816872748756453,0.1018977026760396,1,1
0.9705469379788181,0.13283578735709792,0.029895512802971057,1,0
0.8565513048434914,0.4111748104647412,1.9417778327445572,0,0
0.9999999998810211,2.8378946312105533e-09,1.179789599417764e-10,1,1
0.9999665034367762,0.00037864685787667644,3.349712324621344e-05,1,0
0.9976897468809176,0.01633173876807274,0.002312925870099832,1,1
0.909338920380287,0.3040646578133561,0.09503740459145053,1,0
0.999999993590531,1.2732723767675193e-07,6.408468998237545e-09,1,0
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,0
0.9999938783594637,7.960383853962404e-05,6.121658273594638e-06,1,1
0.8354471313952178,0.4471430420474429,1.8045233707105135,0,0
0.9619226672700762,0.16178491679953644,0.038821218999778674,1,0
0.9999999936839954,1.2556330222519777e-07,6.315004650270276e-09,1,1
0.9294032219354711,0.2551798981781565,0.07321259565287912,1,1
0.9999999706632715,5.381654320549623e-07,2.933572894333938e-08,1,1
0.9999999999999991,2.7631909294348246e-11,-9.992007221621417e-13,1,0
0.9994159689350613,0.004932296709104387,7.4455563814504275,0,0
0.6105903973210104,0.6684832621874581,0.94312352615295,0,0
0.6279862067081017,0.6600187630497396,0.9888243466520399,0,0
1.0,2.7631021115928546e-11,27.631021115928547,0,0
0.9989669899307675,0.00813470808588272,0.001033543990863039,1,1
0.683985882112255,0.6238284254284072,0.3798180017578979,1,0
0.9998432422139867,0.0015300704756446809,0.00015677007279907477,1,1
0.9999965880800002,4.636196621828392e-05,3.4119248203827587e-06,1,1
0.5620087203399367,0.6854371826105623,0.8255562782535137,0,0
0.9998001540893626,0.0019021061995145635,0.00019986588149210327,1,1
0.9999999672738222,5.967648139546612e-07,3.2725178325318264e-08,1,0
0.9999999999981775,5.108673005100864e-11,8.225642389451167e-13,1,0
0.999999999990724,2.4492032933126086e-10,8.276046514800014e-12,1,0
0.9999999995535162,1.0059110858235199e-08,4.454838721128247e-10,1,0
0.5570388087950123,0.6866261421224693,0.8142731172756564,0,0
0.9984621394331079,0.011497958696599576,0.0015390442872067196,1,1
0.9996585954340528,0.003066588554501324,0.0003414628567534987,1,0
0.9993552214632009,0.0053815029768501145,0.0006449864948757575,1,0
0.9999998780915491,2.062690430163265e-06,1.2190745834249846e-07,1,1
0.6049384139101022,0.670958433581449,0.5026286213210384,1,0
0.9999998444939899,2.5933086317375225e-06,1.5550502218188917e-07,1,1
0.9999422774469836,0.0006210850730516976,5.772421802703173e-05,1,1
0.9999999931466814,1.3568565248398493e-07,6.8523186249017915e-09,1,1
0.9999999999998727,2.7758363696853042e-11,-8.726352973549923e-13,1,1
0.9998261106013322,0.0016792506447420913,0.0001739045181820265,1,1
0.9998483580089809,0.0014851683629596123,0.00015165348882820927,1,1
0.976867054323935,0.1099934727669939,0.023404711607936,1,1
0.999999884855478,1.9548175006373888e-06,1.1514352867934747e-07,1,0
0.9385523856434106,0.23093224482240254,0.06341660603237544,1,1
0.7194628542375419,0.5934599156885603,0.3292503811750158,1,0
0.9988410441280996,0.008993098986777567,0.0011596279796021733,1,0
0.9972259945575983,0.019102008717158912,0.00277786012475492,1,1
0.9999996465795882,5.603695277494823e-06,3.53419474299733e-07,1,1
0.7872937828151376,0.5175202032980553,1.547843327368327,0,0
0.9521025143390524,0.19227735462068474,0.04908256685787676,1,0
0.9999999999999813,2.764967286274225e-11,-9.814371537681567e-13,1,0
0.9249346020317977,0.26654873213499797,0.078032244474194,1,1
